,URL,fichier,train_test,Machine,Machine_ID,son_type,duree_son
8473,archive/ToyConveyor/test/anomaly_id_02_00000090.wav,anomaly_id_02_00000090.wav,test,ToyConveyor,02,anomaly,10.0
8474,archive/ToyConveyor/test/anomaly_id_02_00000128.wav,anomaly_id_02_00000128.wav,test,ToyConveyor,02,anomaly,10.0
8475,archive/ToyConveyor/test/anomaly_id_02_00000109.wav,anomaly_id_02_00000109.wav,test,ToyConveyor,02,anomaly,10.0
8476,archive/ToyConveyor/test/anomaly_id_02_00000085.wav,anomaly_id_02_00000085.wav,test,ToyConveyor,02,anomaly,10.0
8477,archive/ToyConveyor/test/anomaly_id_02_00000115.wav,anomaly_id_02_00000115.wav,test,ToyConveyor,02,anomaly,10.0
8478,archive/ToyConveyor/test/anomaly_id_02_00000133.wav,anomaly_id_02_00000133.wav,test,ToyConveyor,02,anomaly,10.0
8479,archive/ToyConveyor/test/anomaly_id_02_00000110.wav,anomaly_id_02_00000110.wav,test,ToyConveyor,02,anomaly,10.0
8480,archive/ToyConveyor/test/anomaly_id_02_00000117.wav,anomaly_id_02_00000117.wav,test,ToyConveyor,02,anomaly,10.0
8481,archive/ToyConveyor/test/anomaly_id_02_00000100.wav,anomaly_id_02_00000100.wav,test,ToyConveyor,02,anomaly,10.0
8482,archive/ToyConveyor/test/anomaly_id_02_00000082.wav,anomaly_id_02_00000082.wav,test,ToyConveyor,02,anomaly,10.0
8483,archive/ToyConveyor/test/anomaly_id_02_00000104.wav,anomaly_id_02_00000104.wav,test,ToyConveyor,02,anomaly,10.0
8484,archive/ToyConveyor/test/anomaly_id_02_00000091.wav,anomaly_id_02_00000091.wav,test,ToyConveyor,02,anomaly,10.0
8485,archive/ToyConveyor/test/anomaly_id_02_00000081.wav,anomaly_id_02_00000081.wav,test,ToyConveyor,02,anomaly,10.0
8486,archive/ToyConveyor/test/anomaly_id_02_00000124.wav,anomaly_id_02_00000124.wav,test,ToyConveyor,02,anomaly,10.0
8487,archive/ToyConveyor/test/anomaly_id_02_00000113.wav,anomaly_id_02_00000113.wav,test,ToyConveyor,02,anomaly,10.0
8488,archive/ToyConveyor/test/anomaly_id_02_00000080.wav,anomaly_id_02_00000080.wav,test,ToyConveyor,02,anomaly,10.0
8489,archive/ToyConveyor/test/anomaly_id_02_00000105.wav,anomaly_id_02_00000105.wav,test,ToyConveyor,02,anomaly,10.0
8490,archive/ToyConveyor/test/anomaly_id_02_00000126.wav,anomaly_id_02_00000126.wav,test,ToyConveyor,02,anomaly,10.0
8491,archive/ToyConveyor/test/anomaly_id_02_00000101.wav,anomaly_id_02_00000101.wav,test,ToyConveyor,02,anomaly,10.0
8492,archive/ToyConveyor/test/anomaly_id_02_00000120.wav,anomaly_id_02_00000120.wav,test,ToyConveyor,02,anomaly,10.0
8493,archive/ToyConveyor/test/anomaly_id_02_00000167.wav,anomaly_id_02_00000167.wav,test,ToyConveyor,02,anomaly,10.0
8494,archive/ToyConveyor/test/anomaly_id_02_00000158.wav,anomaly_id_02_00000158.wav,test,ToyConveyor,02,anomaly,10.0
8495,archive/ToyConveyor/test/anomaly_id_02_00000186.wav,anomaly_id_02_00000186.wav,test,ToyConveyor,02,anomaly,10.0
8496,archive/ToyConveyor/test/anomaly_id_02_00000171.wav,anomaly_id_02_00000171.wav,test,ToyConveyor,02,anomaly,10.0
8497,archive/ToyConveyor/test/anomaly_id_02_00000180.wav,anomaly_id_02_00000180.wav,test,ToyConveyor,02,anomaly,10.0
8498,archive/ToyConveyor/test/anomaly_id_02_00000169.wav,anomaly_id_02_00000169.wav,test,ToyConveyor,02,anomaly,10.0
8499,archive/ToyConveyor/test/anomaly_id_02_00000148.wav,anomaly_id_02_00000148.wav,test,ToyConveyor,02,anomaly,10.0
8500,archive/ToyConveyor/test/anomaly_id_02_00000150.wav,anomaly_id_02_00000150.wav,test,ToyConveyor,02,anomaly,10.0
8501,archive/ToyConveyor/test/anomaly_id_02_00000154.wav,anomaly_id_02_00000154.wav,test,ToyConveyor,02,anomaly,10.0
8502,archive/ToyConveyor/test/anomaly_id_02_00000175.wav,anomaly_id_02_00000175.wav,test,ToyConveyor,02,anomaly,10.0
8503,archive/ToyConveyor/test/anomaly_id_02_00000168.wav,anomaly_id_02_00000168.wav,test,ToyConveyor,02,anomaly,10.0
8504,archive/ToyConveyor/test/anomaly_id_02_00000141.wav,anomaly_id_02_00000141.wav,test,ToyConveyor,02,anomaly,10.0
8505,archive/ToyConveyor/test/anomaly_id_02_00000164.wav,anomaly_id_02_00000164.wav,test,ToyConveyor,02,anomaly,10.0
8506,archive/ToyConveyor/test/anomaly_id_02_00000142.wav,anomaly_id_02_00000142.wav,test,ToyConveyor,02,anomaly,10.0
8507,archive/ToyConveyor/test/anomaly_id_02_00000179.wav,anomaly_id_02_00000179.wav,test,ToyConveyor,02,anomaly,10.0
8508,archive/ToyConveyor/test/anomaly_id_02_00000181.wav,anomaly_id_02_00000181.wav,test,ToyConveyor,02,anomaly,10.0
8509,archive/ToyConveyor/test/anomaly_id_02_00000156.wav,anomaly_id_02_00000156.wav,test,ToyConveyor,02,anomaly,10.0
8510,archive/ToyConveyor/test/anomaly_id_02_00000151.wav,anomaly_id_02_00000151.wav,test,ToyConveyor,02,anomaly,10.0
8511,archive/ToyConveyor/test/anomaly_id_02_00000178.wav,anomaly_id_02_00000178.wav,test,ToyConveyor,02,anomaly,10.0
8512,archive/ToyConveyor/test/anomaly_id_02_00000143.wav,anomaly_id_02_00000143.wav,test,ToyConveyor,02,anomaly,10.0
8513,archive/ToyConveyor/test/anomaly_id_02_00000184.wav,anomaly_id_02_00000184.wav,test,ToyConveyor,02,anomaly,10.0
8514,archive/ToyConveyor/test/anomaly_id_02_00000172.wav,anomaly_id_02_00000172.wav,test,ToyConveyor,02,anomaly,10.0
8515,archive/ToyConveyor/test/anomaly_id_02_00000145.wav,anomaly_id_02_00000145.wav,test,ToyConveyor,02,anomaly,10.0
8516,archive/ToyConveyor/test/anomaly_id_02_00000174.wav,anomaly_id_02_00000174.wav,test,ToyConveyor,02,anomaly,10.0
8517,archive/ToyConveyor/test/anomaly_id_02_00000144.wav,anomaly_id_02_00000144.wav,test,ToyConveyor,02,anomaly,10.0
8518,archive/ToyConveyor/test/anomaly_id_02_00000162.wav,anomaly_id_02_00000162.wav,test,ToyConveyor,02,anomaly,10.0
8519,archive/ToyConveyor/test/anomaly_id_02_00000160.wav,anomaly_id_02_00000160.wav,test,ToyConveyor,02,anomaly,10.0
8520,archive/ToyConveyor/test/anomaly_id_02_00000163.wav,anomaly_id_02_00000163.wav,test,ToyConveyor,02,anomaly,10.0
8521,archive/ToyConveyor/test/anomaly_id_02_00000166.wav,anomaly_id_02_00000166.wav,test,ToyConveyor,02,anomaly,10.0
8522,archive/ToyConveyor/test/anomaly_id_02_00000152.wav,anomaly_id_02_00000152.wav,test,ToyConveyor,02,anomaly,10.0
8523,archive/ToyConveyor/test/anomaly_id_02_00000137.wav,anomaly_id_02_00000137.wav,test,ToyConveyor,02,anomaly,10.0
8524,archive/ToyConveyor/test/anomaly_id_02_00000153.wav,anomaly_id_02_00000153.wav,test,ToyConveyor,02,anomaly,10.0
8525,archive/ToyConveyor/test/anomaly_id_02_00000159.wav,anomaly_id_02_00000159.wav,test,ToyConveyor,02,anomaly,10.0
8526,archive/ToyConveyor/test/anomaly_id_02_00000187.wav,anomaly_id_02_00000187.wav,test,ToyConveyor,02,anomaly,10.0
8527,archive/ToyConveyor/test/anomaly_id_02_00000161.wav,anomaly_id_02_00000161.wav,test,ToyConveyor,02,anomaly,10.0
8528,archive/ToyConveyor/test/anomaly_id_02_00000138.wav,anomaly_id_02_00000138.wav,test,ToyConveyor,02,anomaly,10.0
8529,archive/ToyConveyor/test/anomaly_id_02_00000177.wav,anomaly_id_02_00000177.wav,test,ToyConveyor,02,anomaly,10.0
8530,archive/ToyConveyor/test/anomaly_id_02_00000173.wav,anomaly_id_02_00000173.wav,test,ToyConveyor,02,anomaly,10.0
8531,archive/ToyConveyor/test/anomaly_id_02_00000140.wav,anomaly_id_02_00000140.wav,test,ToyConveyor,02,anomaly,10.0
8532,archive/ToyConveyor/test/anomaly_id_02_00000170.wav,anomaly_id_02_00000170.wav,test,ToyConveyor,02,anomaly,10.0
8533,archive/ToyConveyor/test/anomaly_id_02_00000185.wav,anomaly_id_02_00000185.wav,test,ToyConveyor,02,anomaly,10.0
8534,archive/ToyConveyor/test/anomaly_id_02_00000155.wav,anomaly_id_02_00000155.wav,test,ToyConveyor,02,anomaly,10.0
8535,archive/ToyConveyor/test/anomaly_id_02_00000176.wav,anomaly_id_02_00000176.wav,test,ToyConveyor,02,anomaly,10.0
8536,archive/ToyConveyor/test/anomaly_id_02_00000165.wav,anomaly_id_02_00000165.wav,test,ToyConveyor,02,anomaly,10.0
8537,archive/ToyConveyor/test/anomaly_id_02_00000147.wav,anomaly_id_02_00000147.wav,test,ToyConveyor,02,anomaly,10.0
8538,archive/ToyConveyor/test/anomaly_id_02_00000149.wav,anomaly_id_02_00000149.wav,test,ToyConveyor,02,anomaly,10.0
8539,archive/ToyConveyor/test/anomaly_id_02_00000157.wav,anomaly_id_02_00000157.wav,test,ToyConveyor,02,anomaly,10.0
8540,archive/ToyConveyor/test/anomaly_id_02_00000146.wav,anomaly_id_02_00000146.wav,test,ToyConveyor,02,anomaly,10.0
8541,archive/ToyConveyor/test/anomaly_id_02_00000183.wav,anomaly_id_02_00000183.wav,test,ToyConveyor,02,anomaly,10.0
8542,archive/ToyConveyor/test/anomaly_id_02_00000139.wav,anomaly_id_02_00000139.wav,test,ToyConveyor,02,anomaly,10.0
8543,archive/ToyConveyor/test/anomaly_id_02_00000182.wav,anomaly_id_02_00000182.wav,test,ToyConveyor,02,anomaly,10.0
8544,archive/ToyConveyor/test/anomaly_id_02_00000236.wav,anomaly_id_02_00000236.wav,test,ToyConveyor,02,anomaly,10.0
8545,archive/ToyConveyor/test/anomaly_id_02_00000211.wav,anomaly_id_02_00000211.wav,test,ToyConveyor,02,anomaly,10.0
8546,archive/ToyConveyor/test/anomaly_id_02_00000205.wav,anomaly_id_02_00000205.wav,test,ToyConveyor,02,anomaly,10.0
8547,archive/ToyConveyor/test/anomaly_id_02_00000240.wav,anomaly_id_02_00000240.wav,test,ToyConveyor,02,anomaly,10.0
8548,archive/ToyConveyor/test/anomaly_id_02_00000196.wav,anomaly_id_02_00000196.wav,test,ToyConveyor,02,anomaly,10.0
8549,archive/ToyConveyor/test/anomaly_id_02_00000195.wav,anomaly_id_02_00000195.wav,test,ToyConveyor,02,anomaly,10.0
8550,archive/ToyConveyor/test/anomaly_id_02_00000188.wav,anomaly_id_02_00000188.wav,test,ToyConveyor,02,anomaly,10.0
8551,archive/ToyConveyor/test/anomaly_id_02_00000202.wav,anomaly_id_02_00000202.wav,test,ToyConveyor,02,anomaly,10.0
8552,archive/ToyConveyor/test/anomaly_id_02_00000201.wav,anomaly_id_02_00000201.wav,test,ToyConveyor,02,anomaly,10.0
8553,archive/ToyConveyor/test/anomaly_id_02_00000193.wav,anomaly_id_02_00000193.wav,test,ToyConveyor,02,anomaly,10.0
8554,archive/ToyConveyor/test/anomaly_id_02_00000199.wav,anomaly_id_02_00000199.wav,test,ToyConveyor,02,anomaly,10.0
8555,archive/ToyConveyor/test/anomaly_id_02_00000190.wav,anomaly_id_02_00000190.wav,test,ToyConveyor,02,anomaly,10.0
8556,archive/ToyConveyor/test/anomaly_id_02_00000237.wav,anomaly_id_02_00000237.wav,test,ToyConveyor,02,anomaly,10.0
8557,archive/ToyConveyor/test/anomaly_id_02_00000244.wav,anomaly_id_02_00000244.wav,test,ToyConveyor,02,anomaly,10.0
8558,archive/ToyConveyor/test/anomaly_id_02_00000215.wav,anomaly_id_02_00000215.wav,test,ToyConveyor,02,anomaly,10.0
8559,archive/ToyConveyor/test/anomaly_id_02_00000239.wav,anomaly_id_02_00000239.wav,test,ToyConveyor,02,anomaly,10.0
8560,archive/ToyConveyor/test/anomaly_id_02_00000221.wav,anomaly_id_02_00000221.wav,test,ToyConveyor,02,anomaly,10.0
8561,archive/ToyConveyor/test/anomaly_id_02_00000227.wav,anomaly_id_02_00000227.wav,test,ToyConveyor,02,anomaly,10.0
8562,archive/ToyConveyor/test/anomaly_id_02_00000217.wav,anomaly_id_02_00000217.wav,test,ToyConveyor,02,anomaly,10.0
8563,archive/ToyConveyor/test/anomaly_id_02_00000218.wav,anomaly_id_02_00000218.wav,test,ToyConveyor,02,anomaly,10.0
8564,archive/ToyConveyor/test/anomaly_id_02_00000189.wav,anomaly_id_02_00000189.wav,test,ToyConveyor,02,anomaly,10.0
8565,archive/ToyConveyor/test/anomaly_id_02_00000231.wav,anomaly_id_02_00000231.wav,test,ToyConveyor,02,anomaly,10.0
8566,archive/ToyConveyor/test/anomaly_id_02_00000192.wav,anomaly_id_02_00000192.wav,test,ToyConveyor,02,anomaly,10.0
8567,archive/ToyConveyor/test/anomaly_id_02_00000198.wav,anomaly_id_02_00000198.wav,test,ToyConveyor,02,anomaly,10.0
8568,archive/ToyConveyor/test/anomaly_id_02_00000220.wav,anomaly_id_02_00000220.wav,test,ToyConveyor,02,anomaly,10.0
8569,archive/ToyConveyor/test/anomaly_id_02_00000234.wav,anomaly_id_02_00000234.wav,test,ToyConveyor,02,anomaly,10.0
8570,archive/ToyConveyor/test/anomaly_id_02_00000225.wav,anomaly_id_02_00000225.wav,test,ToyConveyor,02,anomaly,10.0
8571,archive/ToyConveyor/test/anomaly_id_02_00000235.wav,anomaly_id_02_00000235.wav,test,ToyConveyor,02,anomaly,10.0
8572,archive/ToyConveyor/test/anomaly_id_02_00000238.wav,anomaly_id_02_00000238.wav,test,ToyConveyor,02,anomaly,10.0
8573,archive/ToyConveyor/test/anomaly_id_02_00000210.wav,anomaly_id_02_00000210.wav,test,ToyConveyor,02,anomaly,10.0
8574,archive/ToyConveyor/test/anomaly_id_02_00000197.wav,anomaly_id_02_00000197.wav,test,ToyConveyor,02,anomaly,10.0
8575,archive/ToyConveyor/test/anomaly_id_02_00000208.wav,anomaly_id_02_00000208.wav,test,ToyConveyor,02,anomaly,10.0
8576,archive/ToyConveyor/test/anomaly_id_02_00000245.wav,anomaly_id_02_00000245.wav,test,ToyConveyor,02,anomaly,10.0
8577,archive/ToyConveyor/test/anomaly_id_02_00000229.wav,anomaly_id_02_00000229.wav,test,ToyConveyor,02,anomaly,10.0
8578,archive/ToyConveyor/test/anomaly_id_02_00000233.wav,anomaly_id_02_00000233.wav,test,ToyConveyor,02,anomaly,10.0
8579,archive/ToyConveyor/test/anomaly_id_02_00000242.wav,anomaly_id_02_00000242.wav,test,ToyConveyor,02,anomaly,10.0
8580,archive/ToyConveyor/test/anomaly_id_02_00000206.wav,anomaly_id_02_00000206.wav,test,ToyConveyor,02,anomaly,10.0
8581,archive/ToyConveyor/test/anomaly_id_02_00000212.wav,anomaly_id_02_00000212.wav,test,ToyConveyor,02,anomaly,10.0
8582,archive/ToyConveyor/test/anomaly_id_02_00000214.wav,anomaly_id_02_00000214.wav,test,ToyConveyor,02,anomaly,10.0
8583,archive/ToyConveyor/test/anomaly_id_02_00000213.wav,anomaly_id_02_00000213.wav,test,ToyConveyor,02,anomaly,10.0
8584,archive/ToyConveyor/test/anomaly_id_02_00000223.wav,anomaly_id_02_00000223.wav,test,ToyConveyor,02,anomaly,10.0
8585,archive/ToyConveyor/test/anomaly_id_02_00000241.wav,anomaly_id_02_00000241.wav,test,ToyConveyor,02,anomaly,10.0
8586,archive/ToyConveyor/test/anomaly_id_02_00000200.wav,anomaly_id_02_00000200.wav,test,ToyConveyor,02,anomaly,10.0
8587,archive/ToyConveyor/test/anomaly_id_02_00000226.wav,anomaly_id_02_00000226.wav,test,ToyConveyor,02,anomaly,10.0
8588,archive/ToyConveyor/test/anomaly_id_02_00000222.wav,anomaly_id_02_00000222.wav,test,ToyConveyor,02,anomaly,10.0
8589,archive/ToyConveyor/test/anomaly_id_02_00000224.wav,anomaly_id_02_00000224.wav,test,ToyConveyor,02,anomaly,10.0
8590,archive/ToyConveyor/test/anomaly_id_02_00000216.wav,anomaly_id_02_00000216.wav,test,ToyConveyor,02,anomaly,10.0
8591,archive/ToyConveyor/test/anomaly_id_02_00000191.wav,anomaly_id_02_00000191.wav,test,ToyConveyor,02,anomaly,10.0
8592,archive/ToyConveyor/test/anomaly_id_02_00000203.wav,anomaly_id_02_00000203.wav,test,ToyConveyor,02,anomaly,10.0
8593,archive/ToyConveyor/test/anomaly_id_02_00000204.wav,anomaly_id_02_00000204.wav,test,ToyConveyor,02,anomaly,10.0
8594,archive/ToyConveyor/test/anomaly_id_02_00000230.wav,anomaly_id_02_00000230.wav,test,ToyConveyor,02,anomaly,10.0
8595,archive/ToyConveyor/test/anomaly_id_02_00000209.wav,anomaly_id_02_00000209.wav,test,ToyConveyor,02,anomaly,10.0
8596,archive/ToyConveyor/test/anomaly_id_02_00000243.wav,anomaly_id_02_00000243.wav,test,ToyConveyor,02,anomaly,10.0
8597,archive/ToyConveyor/test/anomaly_id_02_00000194.wav,anomaly_id_02_00000194.wav,test,ToyConveyor,02,anomaly,10.0
8598,archive/ToyConveyor/test/anomaly_id_02_00000228.wav,anomaly_id_02_00000228.wav,test,ToyConveyor,02,anomaly,10.0
8599,archive/ToyConveyor/test/anomaly_id_02_00000232.wav,anomaly_id_02_00000232.wav,test,ToyConveyor,02,anomaly,10.0
8600,archive/ToyConveyor/test/anomaly_id_02_00000219.wav,anomaly_id_02_00000219.wav,test,ToyConveyor,02,anomaly,10.0
8601,archive/ToyConveyor/test/anomaly_id_02_00000207.wav,anomaly_id_02_00000207.wav,test,ToyConveyor,02,anomaly,10.0
8602,archive/ToyConveyor/test/anomaly_id_02_00000257.wav,anomaly_id_02_00000257.wav,test,ToyConveyor,02,anomaly,10.0
8603,archive/ToyConveyor/test/anomaly_id_02_00000274.wav,anomaly_id_02_00000274.wav,test,ToyConveyor,02,anomaly,10.0
8604,archive/ToyConveyor/test/anomaly_id_02_00000250.wav,anomaly_id_02_00000250.wav,test,ToyConveyor,02,anomaly,10.0
8605,archive/ToyConveyor/test/anomaly_id_02_00000299.wav,anomaly_id_02_00000299.wav,test,ToyConveyor,02,anomaly,10.0
8606,archive/ToyConveyor/test/anomaly_id_02_00000302.wav,anomaly_id_02_00000302.wav,test,ToyConveyor,02,anomaly,10.0
8607,archive/ToyConveyor/test/anomaly_id_02_00000247.wav,anomaly_id_02_00000247.wav,test,ToyConveyor,02,anomaly,10.0
8608,archive/ToyConveyor/test/anomaly_id_02_00000272.wav,anomaly_id_02_00000272.wav,test,ToyConveyor,02,anomaly,10.0
8609,archive/ToyConveyor/test/anomaly_id_02_00000254.wav,anomaly_id_02_00000254.wav,test,ToyConveyor,02,anomaly,10.0
8610,archive/ToyConveyor/test/anomaly_id_02_00000251.wav,anomaly_id_02_00000251.wav,test,ToyConveyor,02,anomaly,10.0
8611,archive/ToyConveyor/test/anomaly_id_02_00000265.wav,anomaly_id_02_00000265.wav,test,ToyConveyor,02,anomaly,10.0
8612,archive/ToyConveyor/test/anomaly_id_02_00000296.wav,anomaly_id_02_00000296.wav,test,ToyConveyor,02,anomaly,10.0
8613,archive/ToyConveyor/test/anomaly_id_02_00000256.wav,anomaly_id_02_00000256.wav,test,ToyConveyor,02,anomaly,10.0
8614,archive/ToyConveyor/test/anomaly_id_02_00000246.wav,anomaly_id_02_00000246.wav,test,ToyConveyor,02,anomaly,10.0
8615,archive/ToyConveyor/test/anomaly_id_02_00000287.wav,anomaly_id_02_00000287.wav,test,ToyConveyor,02,anomaly,10.0
8616,archive/ToyConveyor/test/anomaly_id_02_00000285.wav,anomaly_id_02_00000285.wav,test,ToyConveyor,02,anomaly,10.0
8617,archive/ToyConveyor/test/anomaly_id_02_00000264.wav,anomaly_id_02_00000264.wav,test,ToyConveyor,02,anomaly,10.0
8618,archive/ToyConveyor/test/anomaly_id_02_00000248.wav,anomaly_id_02_00000248.wav,test,ToyConveyor,02,anomaly,10.0
8619,archive/ToyConveyor/test/anomaly_id_02_00000249.wav,anomaly_id_02_00000249.wav,test,ToyConveyor,02,anomaly,10.0
8620,archive/ToyConveyor/test/anomaly_id_02_00000255.wav,anomaly_id_02_00000255.wav,test,ToyConveyor,02,anomaly,10.0
8621,archive/ToyConveyor/test/anomaly_id_02_00000259.wav,anomaly_id_02_00000259.wav,test,ToyConveyor,02,anomaly,10.0
8622,archive/ToyConveyor/test/anomaly_id_02_00000295.wav,anomaly_id_02_00000295.wav,test,ToyConveyor,02,anomaly,10.0
8623,archive/ToyConveyor/test/anomaly_id_02_00000273.wav,anomaly_id_02_00000273.wav,test,ToyConveyor,02,anomaly,10.0
8624,archive/ToyConveyor/test/anomaly_id_02_00000290.wav,anomaly_id_02_00000290.wav,test,ToyConveyor,02,anomaly,10.0
8625,archive/ToyConveyor/test/anomaly_id_02_00000263.wav,anomaly_id_02_00000263.wav,test,ToyConveyor,02,anomaly,10.0
8626,archive/ToyConveyor/test/anomaly_id_02_00000266.wav,anomaly_id_02_00000266.wav,test,ToyConveyor,02,anomaly,10.0
8627,archive/ToyConveyor/test/anomaly_id_02_00000269.wav,anomaly_id_02_00000269.wav,test,ToyConveyor,02,anomaly,10.0
8628,archive/ToyConveyor/test/anomaly_id_02_00000258.wav,anomaly_id_02_00000258.wav,test,ToyConveyor,02,anomaly,10.0
8629,archive/ToyConveyor/test/anomaly_id_02_00000281.wav,anomaly_id_02_00000281.wav,test,ToyConveyor,02,anomaly,10.0
8630,archive/ToyConveyor/test/anomaly_id_02_00000262.wav,anomaly_id_02_00000262.wav,test,ToyConveyor,02,anomaly,10.0
8631,archive/ToyConveyor/test/anomaly_id_02_00000270.wav,anomaly_id_02_00000270.wav,test,ToyConveyor,02,anomaly,10.0
8632,archive/ToyConveyor/test/anomaly_id_02_00000253.wav,anomaly_id_02_00000253.wav,test,ToyConveyor,02,anomaly,10.0
8633,archive/ToyConveyor/test/anomaly_id_02_00000280.wav,anomaly_id_02_00000280.wav,test,ToyConveyor,02,anomaly,10.0
8634,archive/ToyConveyor/test/anomaly_id_02_00000271.wav,anomaly_id_02_00000271.wav,test,ToyConveyor,02,anomaly,10.0
8635,archive/ToyConveyor/test/anomaly_id_02_00000297.wav,anomaly_id_02_00000297.wav,test,ToyConveyor,02,anomaly,10.0
8636,archive/ToyConveyor/test/anomaly_id_02_00000284.wav,anomaly_id_02_00000284.wav,test,ToyConveyor,02,anomaly,10.0
8637,archive/ToyConveyor/test/anomaly_id_02_00000298.wav,anomaly_id_02_00000298.wav,test,ToyConveyor,02,anomaly,10.0
8638,archive/ToyConveyor/test/anomaly_id_02_00000289.wav,anomaly_id_02_00000289.wav,test,ToyConveyor,02,anomaly,10.0
8639,archive/ToyConveyor/test/anomaly_id_02_00000268.wav,anomaly_id_02_00000268.wav,test,ToyConveyor,02,anomaly,10.0
8640,archive/ToyConveyor/test/anomaly_id_02_00000279.wav,anomaly_id_02_00000279.wav,test,ToyConveyor,02,anomaly,10.0
8641,archive/ToyConveyor/test/anomaly_id_02_00000286.wav,anomaly_id_02_00000286.wav,test,ToyConveyor,02,anomaly,10.0
8642,archive/ToyConveyor/test/anomaly_id_02_00000288.wav,anomaly_id_02_00000288.wav,test,ToyConveyor,02,anomaly,10.0
8643,archive/ToyConveyor/test/anomaly_id_02_00000291.wav,anomaly_id_02_00000291.wav,test,ToyConveyor,02,anomaly,10.0
8644,archive/ToyConveyor/test/anomaly_id_02_00000252.wav,anomaly_id_02_00000252.wav,test,ToyConveyor,02,anomaly,10.0
8645,archive/ToyConveyor/test/anomaly_id_02_00000282.wav,anomaly_id_02_00000282.wav,test,ToyConveyor,02,anomaly,10.0
8646,archive/ToyConveyor/test/anomaly_id_02_00000300.wav,anomaly_id_02_00000300.wav,test,ToyConveyor,02,anomaly,10.0
8647,archive/ToyConveyor/test/anomaly_id_02_00000301.wav,anomaly_id_02_00000301.wav,test,ToyConveyor,02,anomaly,10.0
8648,archive/ToyConveyor/test/anomaly_id_02_00000292.wav,anomaly_id_02_00000292.wav,test,ToyConveyor,02,anomaly,10.0
8649,archive/ToyConveyor/test/anomaly_id_02_00000283.wav,anomaly_id_02_00000283.wav,test,ToyConveyor,02,anomaly,10.0
8650,archive/ToyConveyor/test/anomaly_id_02_00000294.wav,anomaly_id_02_00000294.wav,test,ToyConveyor,02,anomaly,10.0
8651,archive/ToyConveyor/test/anomaly_id_02_00000261.wav,anomaly_id_02_00000261.wav,test,ToyConveyor,02,anomaly,10.0
8652,archive/ToyConveyor/test/anomaly_id_02_00000277.wav,anomaly_id_02_00000277.wav,test,ToyConveyor,02,anomaly,10.0
8653,archive/ToyConveyor/test/anomaly_id_02_00000276.wav,anomaly_id_02_00000276.wav,test,ToyConveyor,02,anomaly,10.0
8654,archive/ToyConveyor/test/anomaly_id_02_00000267.wav,anomaly_id_02_00000267.wav,test,ToyConveyor,02,anomaly,10.0
8655,archive/ToyConveyor/test/anomaly_id_02_00000278.wav,anomaly_id_02_00000278.wav,test,ToyConveyor,02,anomaly,10.0
8656,archive/ToyConveyor/test/anomaly_id_02_00000293.wav,anomaly_id_02_00000293.wav,test,ToyConveyor,02,anomaly,10.0
8657,archive/ToyConveyor/test/anomaly_id_02_00000275.wav,anomaly_id_02_00000275.wav,test,ToyConveyor,02,anomaly,10.0
8658,archive/ToyConveyor/test/anomaly_id_02_00000260.wav,anomaly_id_02_00000260.wav,test,ToyConveyor,02,anomaly,10.0
8659,archive/ToyConveyor/test/anomaly_id_03_00000000.wav,anomaly_id_03_00000000.wav,test,ToyConveyor,03,anomaly,10.0
8660,archive/ToyConveyor/test/anomaly_id_02_00000330.wav,anomaly_id_02_00000330.wav,test,ToyConveyor,02,anomaly,10.0
8661,archive/ToyConveyor/test/anomaly_id_02_00000344.wav,anomaly_id_02_00000344.wav,test,ToyConveyor,02,anomaly,10.0
8662,archive/ToyConveyor/test/anomaly_id_02_00000348.wav,anomaly_id_02_00000348.wav,test,ToyConveyor,02,anomaly,10.0
8663,archive/ToyConveyor/test/anomaly_id_02_00000332.wav,anomaly_id_02_00000332.wav,test,ToyConveyor,02,anomaly,10.0
8664,archive/ToyConveyor/test/anomaly_id_03_00000002.wav,anomaly_id_03_00000002.wav,test,ToyConveyor,03,anomaly,10.0
8665,archive/ToyConveyor/test/anomaly_id_02_00000323.wav,anomaly_id_02_00000323.wav,test,ToyConveyor,02,anomaly,10.0
8666,archive/ToyConveyor/test/anomaly_id_02_00000347.wav,anomaly_id_02_00000347.wav,test,ToyConveyor,02,anomaly,10.0
8667,archive/ToyConveyor/test/anomaly_id_02_00000325.wav,anomaly_id_02_00000325.wav,test,ToyConveyor,02,anomaly,10.0
8668,archive/ToyConveyor/test/anomaly_id_02_00000335.wav,anomaly_id_02_00000335.wav,test,ToyConveyor,02,anomaly,10.0
8669,archive/ToyConveyor/test/anomaly_id_03_00000001.wav,anomaly_id_03_00000001.wav,test,ToyConveyor,03,anomaly,10.0
8670,archive/ToyConveyor/test/anomaly_id_02_00000313.wav,anomaly_id_02_00000313.wav,test,ToyConveyor,02,anomaly,10.0
8671,archive/ToyConveyor/test/anomaly_id_02_00000327.wav,anomaly_id_02_00000327.wav,test,ToyConveyor,02,anomaly,10.0
8672,archive/ToyConveyor/test/anomaly_id_02_00000338.wav,anomaly_id_02_00000338.wav,test,ToyConveyor,02,anomaly,10.0
8673,archive/ToyConveyor/test/anomaly_id_02_00000341.wav,anomaly_id_02_00000341.wav,test,ToyConveyor,02,anomaly,10.0
8674,archive/ToyConveyor/test/anomaly_id_02_00000329.wav,anomaly_id_02_00000329.wav,test,ToyConveyor,02,anomaly,10.0
